episode,total_reward,steps,solved,timestep,final_dist,min_dist,train_reward
3845,79.00,30,1,132648,0,0,79.00
3846,79.00,30,1,132678,0,0,79.00
3847,79.00,30,1,132708,0,0,79.00
3848,79.00,30,1,132738,0,0,79.00
3849,79.00,30,1,132768,0,0,79.00
3850,79.00,30,1,132798,0,0,79.00
3851,79.00,30,1,132828,0,0,79.00
3852,79.00,30,1,132858,0,0,79.00
3853,79.00,30,1,132888,0,0,79.00
3854,79.00,30,1,132918,0,0,79.00
3855,79.00,30,1,132948,0,0,79.00
3856,79.00,30,1,132978,0,0,79.00
3857,79.00,30,1,133008,0,0,79.00
3858,79.00,30,1,133038,0,0,79.00
3859,79.00,30,1,133068,0,0,79.00
3860,79.00,30,1,133098,0,0,79.00
3861,79.00,30,1,133128,0,0,79.00
3862,79.00,30,1,133158,0,0,79.00
3863,79.00,30,1,133188,0,0,79.00
3864,79.00,30,1,133218,0,0,79.00
3865,79.00,30,1,133248,0,0,79.00
3866,79.00,30,1,133278,0,0,79.00
3867,79.00,30,1,133308,0,0,79.00
3868,79.00,30,1,133338,0,0,79.00
3869,79.00,30,1,133368,0,0,79.00
3870,79.00,30,1,133398,0,0,79.00
3871,79.00,30,1,133428,0,0,79.00
3872,79.00,30,1,133458,0,0,79.00
3873,79.00,30,1,133488,0,0,79.00
3874,79.00,30,1,133518,0,0,79.00
3875,79.00,30,1,133548,0,0,79.00
3876,79.00,30,1,133578,0,0,79.00
3877,79.00,30,1,133608,0,0,79.00
3878,79.00,30,1,133638,0,0,79.00
3879,79.00,30,1,133668,0,0,79.00
3880,79.00,30,1,133698,0,0,79.00
3881,79.00,30,1,133728,0,0,79.00
3882,79.00,30,1,133758,0,0,79.00
3883,79.00,30,1,133788,0,0,79.00
3884,79.00,30,1,133818,0,0,79.00
3885,79.00,30,1,133848,0,0,79.00
3886,79.00,30,1,133878,0,0,79.00
3887,79.00,30,1,133908,0,0,79.00
3888,79.00,30,1,133938,0,0,79.00
3889,79.00,30,1,133968,0,0,79.00
3890,79.00,30,1,133998,0,0,79.00
3891,79.00,30,1,134028,0,0,79.00
3892,79.00,30,1,134058,0,0,79.00
3893,79.00,30,1,134088,0,0,79.00
3894,79.00,30,1,134118,0,0,79.00
3895,79.00,30,1,134148,0,0,79.00
3896,79.00,30,1,134178,0,0,79.00
3897,79.00,30,1,134208,0,0,79.00
3898,79.00,30,1,134238,0,0,79.00
3899,79.00,30,1,134268,0,0,79.00
3900,79.00,30,1,134298,0,0,79.00
3901,79.00,30,1,134328,0,0,79.00
3902,79.00,30,1,134358,0,0,79.00
3903,79.00,30,1,134388,0,0,79.00
3904,79.00,30,1,134418,0,0,79.00
3905,79.00,30,1,134448,0,0,79.00
3906,79.00,30,1,134478,0,0,79.00
3907,79.00,30,1,134508,0,0,79.00
3908,79.00,30,1,134538,0,0,79.00
3909,79.00,30,1,134568,0,0,79.00
3910,79.00,30,1,134598,0,0,79.00
3911,79.00,30,1,134628,0,0,79.00
3912,79.00,30,1,134658,0,0,79.00
3913,79.00,30,1,134688,0,0,79.00
3914,79.00,30,1,134718,0,0,79.00
3915,79.00,30,1,134748,0,0,79.00
3916,79.00,30,1,134778,0,0,79.00
3917,79.00,30,1,134808,0,0,79.00
3918,79.00,30,1,134838,0,0,79.00
3919,79.00,30,1,134868,0,0,79.00
3920,79.00,30,1,134898,0,0,79.00
3921,79.00,30,1,134928,0,0,79.00
3922,79.00,30,1,134958,0,0,79.00
3923,79.00,30,1,134988,0,0,79.00
3924,79.00,30,1,135018,0,0,79.00
3925,79.00,30,1,135048,0,0,79.00
3926,79.00,30,1,135078,0,0,79.00
3927,79.00,30,1,135108,0,0,79.00
3928,79.00,30,1,135138,0,0,79.00
3929,79.00,30,1,135168,0,0,79.00
3930,79.00,30,1,135198,0,0,79.00
3931,79.00,30,1,135228,0,0,79.00
3932,79.00,30,1,135258,0,0,79.00
3933,79.00,30,1,135288,0,0,79.00
3934,79.00,30,1,135318,0,0,79.00
3935,79.00,30,1,135348,0,0,79.00
3936,79.00,30,1,135378,0,0,79.00
3937,79.00,30,1,135408,0,0,79.00
3938,79.00,30,1,135438,0,0,79.00
3939,79.00,30,1,135468,0,0,79.00
3940,79.00,30,1,135498,0,0,79.00
3941,79.00,30,1,135528,0,0,79.00
3942,79.00,30,1,135558,0,0,79.00
3943,79.00,30,1,135588,0,0,79.00
3944,79.00,30,1,135618,0,0,79.00
3945,79.00,30,1,135648,0,0,79.00
3946,79.00,30,1,135678,0,0,79.00
3947,79.00,30,1,135708,0,0,79.00
3948,79.00,30,1,135738,0,0,79.00
3949,79.00,30,1,135768,0,0,79.00
3950,79.00,30,1,135798,0,0,79.00
3951,79.00,30,1,135828,0,0,79.00
3952,79.00,30,1,135858,0,0,79.00
3953,79.00,30,1,135888,0,0,79.00
3954,79.00,30,1,135918,0,0,79.00
3955,79.00,30,1,135948,0,0,79.00
3956,79.00,30,1,135978,0,0,79.00
3957,79.00,30,1,136008,0,0,79.00
3958,79.00,30,1,136038,0,0,79.00
3959,79.00,30,1,136068,0,0,79.00
3960,79.00,30,1,136098,0,0,79.00
3961,79.00,30,1,136128,0,0,79.00
3962,79.00,30,1,136158,0,0,79.00
3963,79.00,30,1,136188,0,0,79.00
3964,79.00,30,1,136218,0,0,79.00
3965,79.00,30,1,136248,0,0,79.00
3966,79.00,30,1,136278,0,0,79.00
3967,79.00,30,1,136308,0,0,79.00
3968,79.00,30,1,136338,0,0,79.00
3969,79.00,30,1,136368,0,0,79.00
3970,79.00,30,1,136398,0,0,79.00
3971,79.00,30,1,136428,0,0,79.00
3972,79.00,30,1,136458,0,0,79.00
3973,79.00,30,1,136488,0,0,79.00
3974,79.00,30,1,136518,0,0,79.00
3975,79.00,30,1,136548,0,0,79.00
3976,79.00,30,1,136578,0,0,79.00
3977,79.00,30,1,136608,0,0,79.00
3978,79.00,30,1,136638,0,0,79.00
3979,79.00,30,1,136668,0,0,79.00
3980,79.00,30,1,136698,0,0,79.00
3981,79.00,30,1,136728,0,0,79.00
3982,79.00,30,1,136758,0,0,79.00
3983,79.00,30,1,136788,0,0,79.00
3984,79.00,30,1,136818,0,0,79.00
3985,79.00,30,1,136848,0,0,79.00
3986,79.00,30,1,136878,0,0,79.00
3987,79.00,30,1,136908,0,0,79.00
3988,79.00,30,1,136938,0,0,79.00
3989,79.00,30,1,136968,0,0,79.00
3990,79.00,30,1,136998,0,0,79.00
3991,79.00,30,1,137028,0,0,79.00
3992,79.00,30,1,137058,0,0,79.00
3993,79.00,30,1,137090,0,0,78.00
3994,79.00,30,1,137120,0,0,79.00
3995,79.00,30,1,137150,0,0,79.00
3996,79.00,30,1,137180,0,0,79.00
3997,79.00,30,1,137210,0,0,79.00
3998,79.00,30,1,137240,0,0,79.00
3999,79.00,30,1,137270,0,0,79.00
4000,79.00,30,1,137300,0,0,79.00
4001,79.00,30,1,137330,0,0,79.00
4002,79.00,30,1,137360,0,0,79.00
4003,79.00,30,1,137390,0,0,79.00
4004,79.00,30,1,137420,0,0,79.00
4005,79.00,30,1,137450,0,0,79.00
4006,79.00,30,1,137480,0,0,79.00
4007,79.00,30,1,137510,0,0,79.00
4008,79.00,30,1,137540,0,0,79.00
4009,79.00,30,1,137572,0,0,79.00
4010,79.00,30,1,137604,0,0,79.00
4011,79.00,30,1,137638,0,0,79.00
4012,79.00,30,1,137670,0,0,79.00
4013,79.00,30,1,137700,0,0,79.00
4014,79.00,30,1,137730,0,0,79.00
4015,79.00,30,1,137760,0,0,79.00
4016,79.00,30,1,137790,0,0,79.00
4017,79.00,30,1,137820,0,0,79.00
4018,79.00,30,1,137850,0,0,79.00
4019,79.00,30,1,137880,0,0,79.00
4020,79.00,30,1,137910,0,0,79.00
4021,79.00,30,1,137940,0,0,79.00
4022,79.00,30,1,137970,0,0,79.00
4023,79.00,30,1,138002,0,0,79.00
4024,79.00,30,1,138032,0,0,79.00
4025,79.00,30,1,138062,0,0,79.00
4026,79.00,30,1,138092,0,0,79.00
4027,79.00,30,1,138122,0,0,79.00
4028,79.00,30,1,138152,0,0,79.00
4029,79.00,30,1,138182,0,0,79.00
4030,79.00,30,1,138212,0,0,79.00
4031,79.00,30,1,138242,0,0,79.00
4032,79.00,30,1,138272,0,0,79.00
4033,79.00,30,1,138302,0,0,79.00
4034,79.00,30,1,138332,0,0,79.00
4035,79.00,30,1,138362,0,0,79.00
4036,79.00,30,1,138392,0,0,79.00
4037,79.00,30,1,138422,0,0,79.00
4038,79.00,30,1,138452,0,0,79.00
4039,79.00,30,1,138482,0,0,79.00
4040,79.00,30,1,138512,0,0,79.00
4041,79.00,30,1,138542,0,0,79.00
4042,79.00,30,1,138572,0,0,79.00
4043,79.00,30,1,138602,0,0,79.00
4044,79.00,30,1,138632,0,0,79.00
4045,79.00,30,1,138662,0,0,79.00
4046,79.00,30,1,138692,0,0,79.00
4047,79.00,30,1,138722,0,0,79.00
4048,79.00,30,1,138752,0,0,79.00
4049,79.00,30,1,138782,0,0,79.00
4050,79.00,30,1,138812,0,0,79.00
4051,79.00,30,1,138842,0,0,79.00
4052,79.00,30,1,138872,0,0,79.00
4053,79.00,30,1,138902,0,0,79.00
4054,79.00,30,1,138932,0,0,79.00
4055,79.00,30,1,138962,0,0,79.00
4056,79.00,30,1,138992,0,0,79.00
4057,79.00,30,1,139022,0,0,79.00
4058,79.00,30,1,139052,0,0,79.00
4059,79.00,30,1,139082,0,0,79.00
4060,79.00,30,1,139112,0,0,79.00
4061,79.00,30,1,139142,0,0,79.00
4062,79.00,30,1,139172,0,0,79.00
4063,79.00,30,1,139202,0,0,79.00
4064,79.00,30,1,139232,0,0,79.00
4065,79.00,30,1,139262,0,0,79.00
4066,79.00,30,1,139292,0,0,79.00
4067,79.00,30,1,139322,0,0,79.00
4068,79.00,30,1,139352,0,0,79.00
4069,79.00,30,1,139382,0,0,79.00
4070,79.00,30,1,139412,0,0,79.00
4071,79.00,30,1,139442,0,0,79.00
4072,79.00,30,1,139472,0,0,79.00
4073,79.00,30,1,139502,0,0,79.00
4074,79.00,30,1,139532,0,0,79.00
4075,79.00,30,1,139562,0,0,79.00
4076,79.00,30,1,139592,0,0,79.00
4077,79.00,30,1,139622,0,0,79.00
4078,79.00,30,1,139652,0,0,79.00
4079,79.00,30,1,139682,0,0,79.00
4080,79.00,30,1,139712,0,0,79.00
4081,79.00,30,1,139742,0,0,79.00
4082,79.00,30,1,139772,0,0,79.00
4083,79.00,30,1,139802,0,0,79.00
4084,79.00,30,1,139832,0,0,79.00
4085,79.00,30,1,139862,0,0,79.00
4086,79.00,30,1,139892,0,0,79.00
4087,79.00,30,1,139922,0,0,79.00
4088,79.00,30,1,139952,0,0,79.00
4089,79.00,30,1,139982,0,0,79.00
4090,79.00,30,1,140012,0,0,79.00
4091,79.00,30,1,140042,0,0,79.00
4092,79.00,30,1,140072,0,0,79.00
4093,79.00,30,1,140102,0,0,79.00
4094,79.00,30,1,140132,0,0,79.00
4095,79.00,30,1,140162,0,0,79.00
4096,79.00,30,1,140192,0,0,79.00
4097,79.00,30,1,140222,0,0,79.00
4098,79.00,30,1,140252,0,0,79.00
4099,79.00,30,1,140282,0,0,79.00
4100,79.00,30,1,140312,0,0,79.00
4101,79.00,30,1,140342,0,0,79.00
4102,79.00,30,1,140372,0,0,79.00
4103,79.00,30,1,140402,0,0,79.00
4104,79.00,30,1,140432,0,0,79.00
4105,79.00,30,1,140462,0,0,79.00
4106,79.00,30,1,140492,0,0,79.00
4107,79.00,30,1,140522,0,0,79.00
4108,79.00,30,1,140552,0,0,79.00
4109,79.00,30,1,140582,0,0,79.00
4110,79.00,30,1,140612,0,0,79.00
4111,79.00,30,1,140642,0,0,79.00
4112,79.00,30,1,140672,0,0,79.00
4113,79.00,30,1,140702,0,0,79.00
4114,79.00,30,1,140732,0,0,79.00
4115,79.00,30,1,140762,0,0,79.00
4116,79.00,30,1,140792,0,0,79.00
4117,79.00,30,1,140822,0,0,79.00
4118,79.00,30,1,140852,0,0,79.00
4119,79.00,30,1,140882,0,0,79.00
4120,79.00,30,1,140912,0,0,79.00
4121,79.00,30,1,140942,0,0,79.00
4122,79.00,30,1,140972,0,0,79.00
4123,79.00,30,1,141002,0,0,79.00
4124,79.00,30,1,141032,0,0,79.00
4125,79.00,30,1,141062,0,0,79.00
4126,79.00,30,1,141092,0,0,79.00
4127,79.00,30,1,141122,0,0,79.00
4128,79.00,30,1,141152,0,0,79.00
4129,79.00,30,1,141182,0,0,79.00
4130,79.00,30,1,141212,0,0,79.00
4131,79.00,30,1,141242,0,0,79.00
4132,79.00,30,1,141272,0,0,79.00
4133,79.00,30,1,141302,0,0,79.00
4134,79.00,30,1,141332,0,0,79.00
4135,79.00,30,1,141362,0,0,79.00
4136,79.00,30,1,141392,0,0,79.00
4137,79.00,30,1,141422,0,0,79.00
4138,79.00,30,1,141452,0,0,79.00
4139,79.00,30,1,141482,0,0,79.00
4140,79.00,30,1,141512,0,0,79.00
4141,79.00,30,1,141542,0,0,79.00
4142,79.00,30,1,141572,0,0,79.00
4143,79.00,30,1,141602,0,0,79.00
4144,79.00,30,1,141632,0,0,79.00
4145,79.00,30,1,141662,0,0,79.00
4146,79.00,30,1,141692,0,0,79.00
4147,79.00,30,1,141722,0,0,79.00
4148,79.00,30,1,141752,0,0,79.00
4149,79.00,30,1,141782,0,0,79.00
4150,79.00,30,1,141812,0,0,79.00
4151,79.00,30,1,141842,0,0,79.00
4152,79.00,30,1,141872,0,0,79.00
4153,79.00,30,1,141904,0,0,79.00
4154,79.00,30,1,141934,0,0,79.00
4155,79.00,30,1,141964,0,0,79.00
4156,79.00,30,1,141994,0,0,79.00
4157,79.00,30,1,142024,0,0,79.00
4158,79.00,30,1,142054,0,0,79.00
4159,79.00,30,1,142084,0,0,79.00
4160,79.00,30,1,142114,0,0,79.00
4161,79.00,30,1,142144,0,0,79.00
4162,79.00,30,1,142174,0,0,79.00
4163,79.00,30,1,142206,0,0,79.00
4164,79.00,30,1,142236,0,0,79.00
4165,79.00,30,1,142266,0,0,79.00
4166,79.00,30,1,142296,0,0,79.00
4167,79.00,30,1,142326,0,0,79.00
4168,79.00,30,1,142356,0,0,79.00
4169,79.00,30,1,142386,0,0,79.00
4170,79.00,30,1,142416,0,0,79.00
4171,79.00,30,1,142446,0,0,79.00
4172,79.00,30,1,142476,0,0,79.00
4173,79.00,30,1,142506,0,0,79.00
4174,79.00,30,1,142536,0,0,79.00
4175,79.00,30,1,142566,0,0,79.00
4176,79.00,30,1,142596,0,0,79.00
4177,79.00,30,1,142626,0,0,79.00
4178,79.00,30,1,142656,0,0,79.00
4179,79.00,30,1,142686,0,0,79.00
4180,79.00,30,1,142716,0,0,79.00
4181,79.00,30,1,142746,0,0,79.00
4182,79.00,30,1,142776,0,0,79.00
4183,79.00,30,1,142806,0,0,79.00
4184,79.00,30,1,142836,0,0,79.00
4185,79.00,30,1,142866,0,0,79.00
4186,79.00,30,1,142896,0,0,79.00
4187,79.00,30,1,142926,0,0,79.00
4188,79.00,30,1,142956,0,0,79.00
4189,79.00,30,1,142986,0,0,79.00
4190,79.00,30,1,143016,0,0,79.00
4191,79.00,30,1,143046,0,0,79.00
4192,79.00,30,1,143076,0,0,79.00
4193,79.00,30,1,143106,0,0,79.00
4194,79.00,30,1,143136,0,0,79.00
4195,79.00,30,1,143166,0,0,79.00
4196,79.00,30,1,143196,0,0,79.00
4197,79.00,30,1,143226,0,0,79.00
4198,79.00,30,1,143256,0,0,79.00
4199,79.00,30,1,143286,0,0,79.00
4200,79.00,30,1,143316,0,0,79.00
4201,79.00,30,1,143346,0,0,79.00
4202,79.00,30,1,143376,0,0,79.00
4203,79.00,30,1,143406,0,0,79.00
4204,79.00,30,1,143436,0,0,79.00
4205,79.00,30,1,143466,0,0,79.00
4206,79.00,30,1,143496,0,0,79.00
4207,79.00,30,1,143526,0,0,79.00
4208,79.00,30,1,143556,0,0,79.00
4209,79.00,30,1,143586,0,0,79.00
4210,79.00,30,1,143616,0,0,79.00
4211,79.00,30,1,143646,0,0,79.00
4212,79.00,30,1,143676,0,0,79.00
4213,79.00,30,1,143706,0,0,79.00
4214,79.00,30,1,143736,0,0,79.00
4215,79.00,30,1,143766,0,0,79.00
4216,79.00,30,1,143796,0,0,79.00
4217,79.00,30,1,143826,0,0,79.00
4218,79.00,30,1,143856,0,0,79.00
4219,79.00,30,1,143886,0,0,79.00
4220,79.00,30,1,143916,0,0,79.00
4221,79.00,30,1,143946,0,0,79.00
4222,79.00,30,1,143976,0,0,79.00
4223,79.00,30,1,144006,0,0,79.00
4224,79.00,30,1,144036,0,0,79.00
4225,79.00,30,1,144066,0,0,79.00
4226,79.00,30,1,144096,0,0,79.00
4227,79.00,30,1,144126,0,0,79.00
4228,79.00,30,1,144156,0,0,79.00
4229,79.00,30,1,144186,0,0,79.00
4230,79.00,30,1,144216,0,0,79.00
4231,79.00,30,1,144246,0,0,79.00
4232,79.00,30,1,144276,0,0,79.00
4233,79.00,30,1,144306,0,0,79.00
4234,79.00,30,1,144336,0,0,79.00
4235,79.00,30,1,144366,0,0,79.00
4236,79.00,30,1,144396,0,0,79.00
4237,79.00,30,1,144426,0,0,79.00
4238,79.00,30,1,144456,0,0,79.00
4239,79.00,30,1,144486,0,0,79.00
4240,79.00,30,1,144516,0,0,79.00
4241,79.00,30,1,144546,0,0,79.00
4242,79.00,30,1,144576,0,0,79.00
4243,79.00,30,1,144606,0,0,79.00
4244,79.00,30,1,144636,0,0,79.00
4245,79.00,30,1,144666,0,0,79.00
4246,79.00,30,1,144696,0,0,79.00
4247,79.00,30,1,144726,0,0,79.00
4248,79.00,30,1,144756,0,0,79.00
4249,79.00,30,1,144786,0,0,79.00
4250,79.00,30,1,144816,0,0,79.00
4251,79.00,30,1,144846,0,0,79.00
4252,79.00,30,1,144876,0,0,79.00
4253,79.00,30,1,144906,0,0,79.00
4254,79.00,30,1,144936,0,0,79.00
4255,79.00,30,1,144966,0,0,79.00
4256,79.00,30,1,144996,0,0,79.00
4257,79.00,30,1,145026,0,0,79.00
4258,79.00,30,1,145056,0,0,79.00
4259,79.00,30,1,145086,0,0,79.00
4260,79.00,30,1,145116,0,0,79.00
4261,79.00,30,1,145146,0,0,79.00
4262,79.00,30,1,145176,0,0,79.00
4263,79.00,30,1,145206,0,0,79.00
4264,79.00,30,1,145236,0,0,79.00
4265,79.00,30,1,145266,0,0,79.00
4266,79.00,30,1,145296,0,0,79.00
4267,79.00,30,1,145326,0,0,79.00
4268,79.00,30,1,145356,0,0,79.00
4269,79.00,30,1,145386,0,0,79.00
4270,79.00,30,1,145416,0,0,79.00
4271,79.00,30,1,145446,0,0,79.00
4272,79.00,30,1,145476,0,0,79.00
4273,79.00,30,1,145506,0,0,79.00
4274,79.00,30,1,145536,0,0,79.00
4275,79.00,30,1,145566,0,0,79.00
4276,79.00,30,1,145596,0,0,79.00
4277,79.00,30,1,145626,0,0,79.00
4278,79.00,30,1,145656,0,0,79.00
4279,79.00,30,1,145686,0,0,79.00
4280,79.00,30,1,145716,0,0,79.00
4281,79.00,30,1,145746,0,0,79.00
4282,79.00,30,1,145776,0,0,79.00
4283,79.00,30,1,145806,0,0,79.00
4284,79.00,30,1,145836,0,0,79.00
4285,79.00,30,1,145866,0,0,79.00
4286,79.00,30,1,145896,0,0,79.00
4287,79.00,30,1,145926,0,0,79.00
4288,79.00,30,1,145956,0,0,79.00
4289,79.00,30,1,145986,0,0,79.00
4290,79.00,30,1,146016,0,0,79.00
4291,79.00,30,1,146046,0,0,79.00
4292,79.00,30,1,146076,0,0,79.00
4293,79.00,30,1,146106,0,0,79.00
4294,79.00,30,1,146136,0,0,79.00
4295,79.00,30,1,146166,0,0,79.00
4296,79.00,30,1,146196,0,0,79.00
4297,79.00,30,1,146226,0,0,79.00
4298,79.00,30,1,146256,0,0,79.00
4299,79.00,30,1,146286,0,0,79.00
4300,79.00,30,1,146316,0,0,79.00
4301,79.00,30,1,146346,0,0,79.00
4302,79.00,30,1,146376,0,0,79.00
4303,79.00,30,1,146406,0,0,79.00
4304,79.00,30,1,146436,0,0,79.00
4305,79.00,30,1,146466,0,0,79.00
4306,79.00,30,1,146496,0,0,79.00
4307,79.00,30,1,146526,0,0,79.00
4308,79.00,30,1,146556,0,0,79.00
4309,79.00,30,1,146586,0,0,79.00
4310,79.00,30,1,146616,0,0,79.00
4311,79.00,30,1,146646,0,0,79.00
4312,79.00,30,1,146676,0,0,79.00
4313,79.00,30,1,146706,0,0,79.00
4314,79.00,30,1,146736,0,0,79.00
4315,79.00,30,1,146766,0,0,79.00
4316,79.00,30,1,146796,0,0,79.00
4317,79.00,30,1,146826,0,0,79.00
4318,79.00,30,1,146856,0,0,79.00
4319,79.00,30,1,146886,0,0,79.00
4320,79.00,30,1,146916,0,0,79.00
4321,79.00,30,1,146946,0,0,79.00
4322,79.00,30,1,146976,0,0,79.00
4323,79.00,30,1,147006,0,0,79.00
4324,79.00,30,1,147036,0,0,79.00
4325,79.00,30,1,147066,0,0,79.00
4326,79.00,30,1,147096,0,0,79.00
4327,79.00,30,1,147126,0,0,79.00
4328,79.00,30,1,147156,0,0,79.00
4329,79.00,30,1,147186,0,0,79.00
4330,79.00,30,1,147216,0,0,79.00
4331,79.00,30,1,147246,0,0,79.00
4332,79.00,30,1,147276,0,0,79.00
4333,79.00,30,1,147306,0,0,79.00
4334,79.00,30,1,147336,0,0,79.00
4335,79.00,30,1,147366,0,0,79.00
4336,79.00,30,1,147396,0,0,79.00
4337,79.00,30,1,147426,0,0,79.00
4338,79.00,30,1,147456,0,0,79.00
4339,79.00,30,1,147486,0,0,79.00
4340,79.00,30,1,147516,0,0,79.00
4341,79.00,30,1,147546,0,0,79.00
4342,79.00,30,1,147576,0,0,79.00
4343,79.00,30,1,147606,0,0,79.00
4344,79.00,30,1,147636,0,0,79.00
4345,79.00,30,1,147666,0,0,79.00
4346,79.00,30,1,147696,0,0,79.00
4347,79.00,30,1,147726,0,0,79.00
4348,79.00,30,1,147756,0,0,79.00
4349,79.00,30,1,147786,0,0,79.00
4350,79.00,30,1,147816,0,0,79.00
4351,79.00,30,1,147846,0,0,79.00
4352,79.00,30,1,147876,0,0,79.00
4353,79.00,30,1,147906,0,0,79.00
4354,79.00,30,1,147936,0,0,79.00
4355,79.00,30,1,147966,0,0,79.00
4356,79.00,30,1,147996,0,0,79.00
4357,79.00,30,1,148026,0,0,79.00
4358,79.00,30,1,148056,0,0,79.00
4359,79.00,30,1,148086,0,0,79.00
4360,79.00,30,1,148116,0,0,79.00
4361,79.00,30,1,148146,0,0,79.00
4362,79.00,30,1,148176,0,0,79.00
4363,79.00,30,1,148206,0,0,79.00
4364,79.00,30,1,148236,0,0,79.00
4365,79.00,30,1,148266,0,0,79.00
4366,79.00,30,1,148296,0,0,79.00
4367,79.00,30,1,148326,0,0,79.00
4368,79.00,30,1,148356,0,0,79.00
4369,79.00,30,1,148386,0,0,79.00
4370,79.00,30,1,148416,0,0,79.00
4371,79.00,30,1,148446,0,0,79.00
4372,79.00,30,1,148476,0,0,79.00
4373,79.00,30,1,148506,0,0,79.00
4374,79.00,30,1,148536,0,0,79.00
4375,79.00,30,1,148566,0,0,79.00
4376,79.00,30,1,148596,0,0,79.00
4377,79.00,30,1,148628,0,0,79.00
4378,79.00,30,1,148658,0,0,79.00
4379,79.00,30,1,148688,0,0,79.00
4380,79.00,30,1,148718,0,0,79.00
4381,79.00,30,1,148748,0,0,79.00
4382,79.00,30,1,148778,0,0,79.00
4383,79.00,30,1,148808,0,0,79.00
4384,79.00,30,1,148838,0,0,79.00
4385,79.00,30,1,148868,0,0,79.00
4386,79.00,30,1,148898,0,0,79.00
4387,79.00,30,1,148928,0,0,79.00
4388,79.00,30,1,148958,0,0,79.00
4389,79.00,30,1,148988,0,0,79.00
4390,79.00,30,1,149018,0,0,79.00
4391,79.00,30,1,149048,0,0,79.00
4392,79.00,30,1,149078,0,0,79.00
4393,79.00,30,1,149108,0,0,79.00
4394,79.00,30,1,149138,0,0,79.00
4395,79.00,30,1,149168,0,0,79.00
4396,79.00,30,1,149198,0,0,79.00
4397,79.00,30,1,149228,0,0,79.00
4398,79.00,30,1,149258,0,0,79.00
4399,79.00,30,1,149288,0,0,79.00
4400,79.00,30,1,149318,0,0,79.00
4401,79.00,30,1,149348,0,0,79.00
4402,79.00,30,1,149378,0,0,79.00
4403,79.00,30,1,149408,0,0,79.00
4404,79.00,30,1,149438,0,0,79.00
4405,79.00,30,1,149468,0,0,79.00
4406,79.00,30,1,149498,0,0,79.00
4407,79.00,30,1,149528,0,0,79.00
4408,79.00,30,1,149558,0,0,79.00
4409,79.00,30,1,149588,0,0,79.00
4410,79.00,30,1,149618,0,0,79.00
4411,79.00,30,1,149648,0,0,79.00
4412,79.00,30,1,149678,0,0,79.00
4413,79.00,30,1,149708,0,0,79.00
4414,79.00,30,1,149738,0,0,79.00
4415,79.00,30,1,149768,0,0,79.00
4416,79.00,30,1,149798,0,0,79.00
4417,79.00,30,1,149828,0,0,79.00
4418,79.00,30,1,149858,0,0,79.00
4419,79.00,30,1,149888,0,0,79.00
4420,79.00,30,1,149918,0,0,79.00
4421,79.00,30,1,149948,0,0,79.00
4422,79.00,30,1,149978,0,0,79.00
